x,y,raw,cumulative,Cloglog
133.8749999999999,71.20833333333326,1.32493E-5,1.623467704,0.040591266
13.208333333333258,26.791666666666615,9.5448E-5,17.473721831,0.258084859
23.5416666666666,39.12499999999994,2.35393E-6,0.157620727,0.007335053
86.70833333333326,67.2916666666666,1.18222E-5,1.395619328,0.036299605
102.9583333333332,62.0416666666666,6.56893E-5,12.336481759,0.185717633
21.708333333333258,17.374999999999957,1.48594E-5,1.889318841,0.045410531
-132.20833333333334,-79.125,1.29624E-5,1.57499153,0.039730161
37.45833333333326,-74.04166666666667,2.25112E-5,3.419456827,0.067984181
141.54166666666652,-80.875,4.99456E-7,0.013310007,0.001560863
138.79166666666652,60.12499999999994,1.09858E-5,1.255081819,0.033775352
-162.95833333333334,61.37499999999994,1.42116E-5,1.792107043,0.043474389
123.4583333333332,-88.20833333333333,8.63266E-7,0.046360257,0.002696283
-96.45833333333337,45.7916666666666,1.80728E-4,30.616372114,0.431775727
-19.875000000000057,80.37499999999994,3.70289E-6,0.280548191,0.011514242
8.5416666666666,28.458333333333286,1.26682E-4,22.667504916,0.327132836
46.79166666666657,17.29166666666663,5.06637E-5,9.209713165,0.146538021
101.37499999999989,-1.7083333333333712,1.38152E-5,1.736039321,0.042287814
22.708333333333258,-13.875000000000028,1.98784E-5,2.898756738,0.060278042
-22.7083333333334,-87.125,3.36399E-7,0.004482736,0.001051558
159.4583333333332,68.45833333333329,3.06386E-6,0.215822364,0.009536686
29.291666666666572,-15.7916666666667,1.67105E-5,2.234330066,0.050920905
-30.7083333333334,-83.125,4.77148E-7,0.011741252,0.001491202
-85.12500000000004,42.04166666666663,8.68605E-4,73.715302766,0.933902482
123.9583333333332,40.87499999999994,4.867E-5,8.886775274,0.141199741
48.45833333333326,-77.54166666666667,6.37952E-5,11.870787818,0.180879342
77.37499999999989,52.7916666666666,9.82172E-5,18.0060262,0.264482734
-132.95833333333334,-89.375,1.22238E-5,1.466505364,0.037509152
-179.45833333333334,67.95833333333329,3.23242E-6,0.230907744,0.01005868
-157.45833333333334,70.12499999999994,2.526E-6,0.171518167,0.007869121
26.374999999999915,27.124999999999957,6.78875E-5,12.757807183,0.191296523
176.1249999999999,-37.87500000000002,2.22179E-4,35.704466129,0.500866331
58.124999999999915,46.5416666666666,8.45766E-5,15.692973635,0.232425248
-107.20833333333336,-80.375,2.44977E-5,3.795433589,0.073756796
119.9583333333332,-76.375,2.18756E-6,0.142659778,0.006818391
40.79166666666657,31.708333333333286,1.84876E-4,31.182720925,0.439100819
103.87499999999989,44.37499999999994,4.2231E-5,7.692262864,0.123729382
-63.791666666666714,-2.4583333333333712,2.62853E-5,4.199021489,0.078920612
-46.87500000000006,71.12499999999994,2.16366E-5,3.218766508,0.065431049
138.3749999999999,-87.70833333333333,9.75878E-7,0.057211414,0.003047476
21.374999999999915,-24.458333333333357,4.41982E-5,8.050906882,0.129104355
-61.87500000000004,56.37499999999994,3.16727E-5,5.417415461,0.094310361
-17.9583333333334,63.5416666666666,3.63467E-5,6.432213984,0.107453741
88.4583333333332,31.374999999999957,1.17203E-4,21.155435686,0.306886483
85.70833333333326,40.708333333333286,8.2201E-5,15.276310821,0.226701055
-69.54166666666671,-83.625,1.34148E-6,0.087413608,0.004186774
28.958333333333258,18.124999999999957,1.81446E-5,2.527204579,0.055168495
-69.70833333333337,-44.70833333333335,1.54631E-4,26.793186657,0.383451291
-104.12500000000003,40.79166666666663,2.57108E-4,40.106267332,0.552520051
-22.291666666666714,-79.29166666666667,5.93359E-7,0.021161349,0.001854053
37.29166666666657,-83.45833333333334,8.09407E-7,0.041517789,0.002528276
19.624999999999915,28.124999999999957,6.13192E-5,11.402469821,0.1745118
106.4583333333332,-87.125,9.04833E-7,0.050605436,0.00282593
18.208333333333258,-77.375,8.82543E-6,0.922151295,0.027224698
-91.20833333333337,52.458333333333286,7.06368E-5,13.319648985,0.198220562
-47.20833333333337,73.12499999999994,1.21537E-5,1.454315613,0.037298238
47.79166666666657,-15.208333333333357,1.00313E-5,1.102068819,0.030886583
-21.875000000000057,-83.875,3.99357E-7,0.008019521,0.001248238
-55.458333333333385,47.458333333333286,7.94358E-5,14.815855031,0.219984146
64.12499999999991,-82.79166666666667,4.34338E-6,0.35015322,0.013492377
-101.70833333333336,-78.125,2.0689E-5,3.0388254,0.062657251
-108.37500000000003,51.0416666666666,1.65578E-4,28.27699825,0.404204053
1.7083333333332575,-78.70833333333334,3.35464E-6,0.242408665,0.010437026
28.708333333333258,67.45833333333329,4.84364E-5,8.843053013,0.140572151
142.29166666666652,-8.375000000000028,1.05384E-5,1.187292673,0.03242227
164.2083333333332,-88.125,1.74994E-6,0.115548327,0.005458107
72.95833333333323,18.708333333333286,3.47446E-6,0.254694935,0.010807777
-130.45833333333334,-81.95833333333334,6.5133E-6,0.58754672,0.020164733
93.9583333333332,-81.875,1.41854E-6,0.092935148,0.004426767
-55.87500000000004,-86.70833333333333,1.68362E-6,0.110909131,0.005251812
165.8749999999999,-71.04166666666667,8.17143E-6,0.828759054,0.025232934
49.29166666666657,20.208333333333286,6.67323E-5,12.508565444,0.188369498
103.87499999999989,-88.04166666666667,8.03719E-7,0.041113493,0.002510533
7.2916666666666,-71.375,7.00523E-6,0.653747657,0.021671075
41.79166666666657,13.374999999999957,6.34169E-5,11.813555287,0.179909852
65.29166666666657,-74.20833333333334,2.23571E-6,0.148181368,0.006967945
18.958333333333258,8.2083333333333,2.07394E-5,3.047115569,0.06280493
95.29166666666657,68.62499999999994,1.27411E-5,1.540264322,0.039065294
92.4583333333332,-72.375,5.3573E-6,0.469727574,0.01661574
-13.125000000000057,26.208333333333286,2.08548E-5,3.065839735,0.063143218
59.70833333333323,54.0416666666666,2.02364E-4,33.653309503,0.46895484
17.208333333333258,24.708333333333286,6.24979E-5,11.650012326,0.177549118
130.8749999999999,-26.041666666666693,4.0977E-4,52.828729984,0.722402627
52.45833333333323,51.0416666666666,1.46184E-4,25.442508218,0.366947804
-68.20833333333337,9.124999999999957,2.54772E-5,4.017759101,0.076589832
28.708333333333258,17.54166666666663,1.56887E-5,2.057808282,0.047883169
132.79166666666657,-77.29166666666667,1.19478E-6,0.077074215,0.003729781
-130.04166666666669,69.5416666666666,1.14841E-6,0.073797169,0.003585281
-85.5416666666667,10.4583333333333,2.35282E-5,3.622254046,0.070943817
92.7083333333332,46.7916666666666,2.4563E-5,3.812606174,0.073945764
-78.70833333333337,70.5416666666666,7.46131E-7,0.03708024,0.002330857
102.7083333333332,71.20833333333326,5.28768E-6,0.464407343,0.016401614
164.04166666666652,64.2916666666666,6.37578E-5,11.864408302,0.180783568
94.87499999999989,-83.875,7.66733E-7,0.038523587,0.00239514
-87.2916666666667,35.12499999999996,1.58687E-3,89.849782629,0.993008414
67.87499999999991,51.458333333333286,1.67684E-4,28.476755338,0.408115967
120.7083333333332,69.37499999999994,4.03676E-6,0.315339011,0.012545896
75.37499999999991,43.62499999999994,4.66554E-4,56.6828521,0.767573551
123.2083333333332,-83.625,6.18159E-7,0.023825709,0.001931469
-50.291666666666714,-87.875,3.05232E-6,0.215210218,0.009500913
70.95833333333323,66.62499999999994,1.19083E-5,1.412242441,0.036558898
-89.7916666666667,35.541666666666615,1.70725E-3,93.497893603,0.9952019
7.2083333333332575,23.79166666666663,1.59285E-4,27.578229491,0.392362282
-115.37500000000003,40.79166666666663,9.70953E-4,77.127152644,0.952008112
116.04166666666657,49.458333333333286,1.5738E-5,2.068805703,0.048029907
41.374999999999915,12.124999999999957,2.36615E-5,3.641162671,0.071331056
119.62499999999989,34.041666666666615,5.12255E-5,9.342275031,0.148036405
171.54166666666652,64.12499999999994,6.71234E-5,12.595618087,0.189361565
-110.95833333333336,68.70833333333326,7.18321E-7,0.033572037,0.002244079
-118.04166666666669,45.37499999999994,8.759E-4,73.976845745,0.935393474
-1.5416666666667425,7.7083333333333,3.11791E-5,5.260077084,0.092911112
114.12499999999989,-84.45833333333334,8.30952E-7,0.043815225,0.002595488
-70.70833333333337,-11.875000000000028,4.63417E-5,8.440341672,0.134923039
-104.12500000000003,79.20833333333326,3.73189E-7,0.006431436,0.001166494
-91.12500000000003,29.458333333333286,2.68404E-4,41.105544967,0.568052952
-148.375,69.45833333333326,8.08904E-6,0.814918292,0.024981707
41.624999999999915,7.541666666666629,3.46573E-5,6.087560009,0.10272531
-74.29166666666671,-75.875,1.0997E-5,1.257280314,0.03380913
51.29166666666657,-84.70833333333334,3.54591E-6,0.261716438,0.01102881
-14.041666666666742,22.124999999999957,2.94752E-5,4.860413555,0.088064335
136.7083333333332,45.12499999999994,9.9281E-5,18.233176383,0.266925823
-59.87500000000004,-15.708333333333357,9.04116E-5,16.665829681,0.246305929
-121.20833333333336,71.62499999999994,1.58366E-6,0.103547826,0.004940772
144.2083333333332,-85.04166666666667,6.3508E-7,0.025393006,0.001984286
42.124999999999915,35.041666666666615,2.10101E-4,34.58094145,0.481651275
-69.79166666666671,-6.2916666666667,3.16999E-5,5.43009058,0.094387305
-78.37500000000004,37.37499999999996,1.90493E-3,97.599108279,0.99741441
1.7083333333332575,24.54166666666663,1.33195E-4,23.50075943,0.340701084
-66.95833333333337,-13.208333333333357,6.40544E-5,11.928335585,0.181543172
-150.54166666666669,62.62499999999994,1.7106E-4,29.137560964,0.414331863
-47.791666666666714,-87.20833333333333,2.49039E-6,0.169007432,0.00775862
145.79166666666652,-31.291666666666693,5.51008E-4,60.877412774,0.821526857
-70.95833333333337,56.708333333333286,1.03186E-5,1.154966435,0.031757106
88.2083333333332,51.7916666666666,1.71459E-4,29.206042209,0.415061807
13.5416666666666,-79.45833333333334,4.20163E-6,0.333465599,0.013054925
134.8749999999999,-19.958333333333357,4.54374E-5,8.261212035,0.132473032
28.041666666666572,-2.1250000000000284,1.71381E-5,2.320694104,0.052189453
54.20833333333323,33.041666666666615,2.44773E-4,38.650387299,0.534919648
103.9583333333332,48.708333333333286,6.98459E-5,13.08094508,0.196234851
-55.458333333333385,-16.5416666666667,9.91772E-5,18.203403693,0.266687704
-54.791666666666714,-5.958333333333371,6.61645E-5,12.428763849,0.186926711
104.37499999999989,76.7916666666666,1.48881E-6,0.097853099,0.004645538
-23.541666666666714,-86.70833333333333,3.37504E-7,0.004550206,0.001055011
99.54166666666657,46.0416666666666,5.90406E-5,10.859602977,0.168607758
-45.7083333333334,67.0416666666666,1.20964E-4,21.763437585,0.314990257
72.87499999999991,21.958333333333286,3.21369E-5,5.53869825,0.0956244
52.70833333333323,32.708333333333286,2.71548E-4,41.564801551,0.572280104
-110.5416666666667,72.62499999999994,4.69033E-7,0.011362407,0.001465859
-103.37500000000003,51.958333333333286,1.24051E-4,22.278322399,0.321572501
27.291666666666572,-74.20833333333334,1.31471E-5,1.610262652,0.040284575
-98.87500000000003,-75.20833333333334,6.76589E-6,0.620693163,0.020938497
98.4583333333332,30.458333333333286,9.49809E-5,17.387979951,0.257000313
-95.62500000000003,61.0416666666666,3.90541E-6,0.304236292,0.012140146
53.70833333333323,-72.70833333333334,6.71064E-5,12.582194635,0.189318527
-57.208333333333385,-34.20833333333336,5.19265E-4,59.212111344,0.802898542
23.958333333333258,12.4583333333333,1.25935E-5,1.51615905,0.038621396
159.04166666666652,-76.125,1.48788E-6,0.097704218,0.004642644
-65.70833333333337,-66.62500000000001,2.75173E-5,4.481423253,0.082462813
-37.12500000000006,70.0416666666666,4.09797E-5,7.442347106,0.120293493
101.37499999999989,-1.4583333333333712,1.24563E-5,1.498625165,0.038208835
8.2916666666666,50.5416666666666,3.00141E-4,44.233114025,0.608869367
33.95833333333326,39.708333333333286,6.55816E-4,65.294513526,0.871408054
125.87499999999989,62.7916666666666,1.80782E-5,2.505455447,0.054972148
125.37499999999989,44.2916666666666,1.77857E-5,2.449865262,0.054107185
16.7916666666666,12.041666666666629,1.46153E-5,1.858393663,0.044681408
-65.70833333333337,-40.37500000000002,5.81936E-4,61.667916869,0.837981491
120.87499999999989,52.5416666666666,4.03672E-5,7.29174358,0.118606673
107.12499999999989,69.37499999999994,6.19986E-6,0.5481354,0.01920373
-98.70833333333337,42.958333333333286,3.93068E-4,51.623470328,0.707516993
37.95833333333326,33.958333333333286,1.58953E-4,27.530457791,0.391730804
-108.37500000000003,62.208333333333286,1.03781E-5,1.163243933,0.031937008
115.29166666666657,-79.45833333333334,2.1091E-6,0.137074419,0.006574644
-56.291666666666714,4.291666666666629,2.29113E-5,3.492220606,0.069149613
-99.12500000000003,53.458333333333286,3.87891E-5,6.935883898,0.114245686
-137.95833333333334,-76.875,1.83484E-5,2.570977226,0.055770445
126.2083333333332,51.62499999999994,2.88073E-5,4.723269932,0.086157332
-75.45833333333337,46.87499999999994,5.14688E-4,58.798785625,0.800057042
-97.20833333333337,69.70833333333326,7.25859E-7,0.034870658,0.002267602
-79.5416666666667,33.62499999999996,7.85548E-4,70.502448681,0.914296094
105.54166666666657,-84.875,9.38514E-7,0.053000626,0.002930967
45.874999999999915,23.874999999999957,1.18235E-4,21.32011504,0.309120029
78.95833333333326,10.7083333333333,4.11861E-5,7.483448851,0.120861275
-0.9583333333333997,26.374999999999957,1.02985E-4,18.809483031,0.275369325
-61.208333333333385,-83.70833333333334,2.90001E-7,0.002471738,0.000906588
70.12499999999991,43.29166666666663,2.49465E-4,39.268177072,0.54169449
-36.37500000000006,-5.708333333333371,3.89816E-6,0.303455568,0.012117753
132.54166666666657,64.62499999999994,1.04144E-5,1.168442311,0.032047022
48.45833333333326,54.0416666666666,6.38117E-5,11.883549931,0.180921761
130.8749999999999,-69.875,8.22818E-6,0.838595797,0.025405902
-125.04166666666669,49.12499999999994,2.8869E-4,43.407123076,0.594606837
39.04166666666657,-87.20833333333333,5.84909E-7,0.020100421,0.001827674
-56.208333333333385,4.124999999999957,2.22749E-5,3.365701549,0.06729504
23.874999999999915,9.791666666666629,1.34639E-5,1.652869195,0.04123493
102.29166666666657,-80.45833333333334,2.69761E-6,0.185360837,0.008401475
129.4583333333332,-88.20833333333333,8.20226E-7,0.042577015,0.002562028
55.624999999999915,27.291666666666615,1.10158E-4,20.097673578,0.291445096
92.29166666666657,68.95833333333326,9.79789E-6,1.068365365,0.030178835
-3.2916666666667425,41.708333333333286,8.43647E-4,72.861043269,0.92853631
-116.12500000000003,53.12499999999994,9.28697E-4,75.604799112,0.945227458
16.5416666666666,-75.125,2.08947E-5,3.082540035,0.063260247
31.624999999999915,50.5416666666666,7.98823E-5,14.895584327,0.221072618
16.458333333333258,8.624999999999957,1.62537E-5,2.151896197,0.049564197
100.2083333333332,55.7916666666666,1.20576E-4,21.642688404,0.314158467
41.45833333333326,66.0416666666666,1.08168E-5,1.228917185,0.033264612
150.2083333333332,-25.708333333333357,2.67534E-4,40.998317974,0.566875902
-174.125,-86.04166666666667,8.62673E-6,0.89340784,0.026619991
-74.45833333333337,-72.95833333333334,1.59006E-5,2.102037732,0.048514091
-153.70833333333334,58.5416666666666,2.38539E-4,37.803358217,0.525762431
-98.45833333333337,30.791666666666615,7.20596E-4,67.571518431,0.894991792
71.95833333333323,50.5416666666666,1.12185E-4,20.420314061,0.295922319
-55.708333333333385,-87.04166666666667,3.13544E-6,0.222951711,0.009758391
37.04166666666657,-86.875,5.20139E-7,0.014790512,0.001625449
71.79166666666657,51.0416666666666,1.01587E-4,18.625300486,0.272193534
20.7916666666666,-71.79166666666667,2.80851E-6,0.194992465,0.008745337
21.124999999999915,3.5416666666666288,3.6475E-5,6.475899399,0.107811671
68.54166666666657,58.708333333333286,2.46076E-5,3.824901757,0.074075071
32.54166666666657,-15.5416666666667,2.39955E-5,3.698339999,0.072300801
-113.54166666666669,48.458333333333286,3.56224E-4,48.941014845,0.671795156
-96.12500000000003,-82.45833333333334,2.1355E-5,3.158583508,0.064607677
100.37499999999989,7.9583333333333,1.87213E-5,2.661870168,0.056871033
52.79166666666657,18.458333333333286,9.14023E-5,16.820349152,0.24863752
76.79166666666657,66.37499999999994,8.28825E-6,0.850971566,0.025589001
-79.5416666666667,-73.79166666666667,3.66673E-5,6.508803719,0.108348149
-10.375000000000057,-82.375,4.21661E-7,0.009499016,0.001317904
61.45833333333323,-76.875,1.04202E-5,1.169484328,0.032064504
99.04166666666657,-83.20833333333334,1.14731E-6,0.073682329,0.003581863
164.6249999999999,63.7916666666666,5.52417E-5,10.076315628,0.158670944
99.79166666666657,72.45833333333326,5.35813E-6,0.470263387,0.016618294
94.54166666666657,70.62499999999994,1.33231E-5,1.635433082,0.04081263
-126.79166666666669,-78.54166666666667,3.14547E-5,5.332207946,0.093692739
-122.95833333333336,-80.79166666666667,1.66519E-5,2.225989984,0.050747204
-158.70833333333334,59.208333333333286,3.77553E-5,6.709980173,0.111377097
139.29166666666652,-77.95833333333334,1.1438E-6,0.073338393,0.003570939
-52.291666666666714,65.2916666666666,1.33479E-6,0.087145405,0.004165953
159.8749999999999,64.87499999999994,2.30596E-5,3.524425991,0.069581248
-2.625000000000057,56.708333333333286,1.509E-4,26.27417171,0.376216399
-89.62500000000003,-84.54166666666667,1.58975E-5,2.100447668,0.048504773
-57.958333333333385,47.7916666666666,1.04532E-4,19.079686341,0.278867661
-135.29166666666669,-75.125,8.82197E-6,0.921268753,0.027214189
34.54166666666657,23.708333333333286,4.41908E-5,8.046487058,0.129084125
-93.0416666666667,38.54166666666663,9.9693E-4,78.309609029,0.955753108
-64.62500000000004,-36.95833333333336,4.23436E-4,53.747964616,0.734018223
166.29166666666652,69.12499999999994,8.00886E-6,0.80605932,0.024737175
54.95833333333323,-66.04166666666667,1.24506E-5,1.496134227,0.038191616
100.37499999999989,-0.12500000000002842,1.66993E-5,2.232659021,0.050887701
119.54166666666657,-73.54166666666667,5.0833E-6,0.439515758,0.015772679
-46.791666666666714,61.958333333333286,8.47579E-5,15.718385618,0.232860404
-4.625000000000057,21.874999999999957,5.15439E-5,9.38855765,0.148884348
-84.0416666666667,43.29166666666663,4.03251E-4,52.420991775,0.716684954
62.95833333333323,48.458333333333286,8.91495E-5,16.4414175,0.243325012
-10.7083333333334,-88.20833333333333,1.15303E-7,0.000197607,0.000360554
-160.375,60.2916666666666,2.304E-5,3.512900031,0.069524355
23.874999999999915,-13.958333333333357,2.111E-5,3.122475771,0.0638907
51.20833333333326,16.124999999999957,2.44758E-5,3.79053528,0.073693188
-48.041666666666714,65.45833333333329,8.74624E-5,16.114393375,0.239321849
-101.62500000000003,-80.95833333333334,3.52037E-5,6.188731154,0.104257293
37.54166666666657,-74.54166666666667,1.77785E-5,2.446308216,0.054085758
-69.29166666666671,-48.875000000000014,2.66363E-4,40.918147615,0.565286477
-53.708333333333385,-19.958333333333357,8.57007E-5,15.888906736,0.235119116
64.79166666666657,27.291666666666615,2.39635E-4,37.994703521,0.527385117
-82.12500000000004,28.124999999999957,2.6199E-4,40.495188826,0.55930011
-58.041666666666714,-4.0416666666667,4.04941E-5,7.316024897,0.11895653
127.29166666666657,50.87499999999994,3.88919E-5,6.955305065,0.114530299
-34.87500000000006,81.45833333333326,1.0152E-5,1.123260712,0.031252375
133.3749999999999,67.20833333333329,7.30969E-6,0.700329482,0.022602221
28.208333333333258,-86.45833333333333,5.17334E-7,0.01458299,0.001616691
-137.375,-84.45833333333334,4.78821E-6,0.401052046,0.014863879
135.6249999999999,-23.458333333333357,1.892E-4,31.838604787,0.446634183
35.95833333333326,57.5416666666666,5.22098E-5,9.487179352,0.15065492
175.04166666666652,-41.291666666666686,8.44937E-5,15.659150337,0.232226251
38.124999999999915,-81.04166666666667,1.59058E-6,0.104182585,0.004962302
37.624999999999915,41.04166666666663,4.69835E-5,8.575646433,0.136657971
-131.20833333333334,-83.45833333333334,4.12015E-6,0.323911821,0.012803387
86.45833333333326,38.208333333333286,1.0225E-4,18.706918189,0.273702522
-115.62500000000003,-78.79166666666667,3.52199E-5,6.195773622,0.104302584
158.1249999999999,-73.04166666666667,3.72801E-6,0.28277956,0.011591916
160.7083333333332,59.2916666666666,2.53095E-5,3.964377055,0.076105365
71.95833333333323,-74.125,4.05656E-6,0.316957536,0.012607022
96.87499999999989,30.374999999999957,1.42796E-4,24.936625228,0.360203416
116.87499999999989,-20.458333333333357,4.58218E-5,8.334230805,0.133515476
5.624999999999915,23.874999999999957,1.49193E-4,26.03388819,0.37287735
-8.4583333333334,42.37499999999994,1.90444E-4,32.047764894,0.448782794
-81.5416666666667,-84.29166666666667,7.3596E-6,0.70839377,0.02275479
-132.29166666666669,-79.95833333333334,1.01762E-5,1.130377676,0.031325715
61.20833333333323,29.041666666666615,1.97966E-4,33.152635325,0.461599716
23.708333333333258,-31.291666666666693,2.69907E-4,41.29404515,0.570078996
-68.12500000000004,-20.958333333333357,8.42468E-6,0.862682883,0.026004695
-64.70833333333337,-11.0416666666667,3.82073E-5,6.816417013,0.112632579
-58.291666666666714,-10.875000000000028,3.29337E-5,5.698209519,0.097875231
112.54166666666657,31.541666666666615,8.67039E-5,16.001102833,0.237515135
16.874999999999915,19.708333333333286,3.10046E-5,5.225854061,0.0924159
57.04166666666657,52.5416666666666,2.73745E-4,41.89206879,0.575208501
36.79166666666657,-86.70833333333333,5.40823E-7,0.016540093,0.001690031
-28.541666666666714,-85.70833333333333,5.22415E-7,0.015051344,0.001632557
-169.04166666666669,-89.29166666666667,5.46815E-6,0.478938803,0.016956633
-29.125000000000057,77.0416666666666,3.92734E-6,0.306585892,0.012207892
121.9583333333332,-2.4583333333333712,1.75451E-5,2.400416564,0.053395302
32.95833333333326,52.958333333333286,7.15363E-5,13.497340404,0.200472945
61.624999999999915,-89.04166666666667,8.03183E-7,0.041033121,0.002508861
2.2083333333332575,13.2083333333333,1.27735E-5,1.545369676,0.039162594
-44.12500000000006,66.37499999999994,1.98181E-4,33.17245342,0.461961416
45.874999999999915,55.5416666666666,3.05232E-5,5.127328221,0.091048494
-117.45833333333336,67.12499999999994,3.97133E-6,0.310929433,0.012343794
-111.62500000000003,57.37499999999994,1.39809E-4,24.484111752,0.354197241
-61.12500000000004,1.9583333333333002,2.64837E-5,4.249127427,0.079492163
-69.12500000000004,7.541666666666629,3.5863E-5,6.316615288,0.106102359
-83.2916666666667,-87.625,8.46347E-6,0.866903599,0.026122837
-26.375000000000057,74.87499999999994,3.29413E-6,0.23808481,0.010249727
-118.54166666666669,38.87499999999994,5.93591E-4,62.49173541,0.843781492
-122.37500000000003,59.708333333333286,1.75943E-4,29.832358069,0.42320876
-64.04166666666671,-9.958333333333371,6.45216E-5,12.076178393,0.182738386
86.87499999999989,70.20833333333326,5.94704E-6,0.520143791,0.018427888
45.20833333333326,41.708333333333286,5.3915E-4,60.22178348,0.814783431
-25.9583333333334,-82.29166666666667,4.21538E-7,0.00945685,0.001317521
22.958333333333258,-24.791666666666686,4.62641E-5,8.412556788,0.134713181
67.37499999999991,-88.54166666666667,6.70243E-7,0.02912044,0.002094038
-136.125,-79.875,6.80393E-6,0.625446085,0.021054961
59.95833333333323,49.7916666666666,1.93613E-4,32.565747512,0.454218737
10.2916666666666,26.874999999999957,1.10914E-4,20.208316362,0.293118484
-86.45833333333337,44.5416666666666,1.26544E-4,22.629512939,0.326842204
107.9583333333332,30.041666666666615,1.68397E-5,2.26116694,0.051304568
109.87499999999989,36.37499999999996,1.25201E-4,22.42797064,0.324008603
90.37499999999989,-81.95833333333334,1.22078E-6,0.079735049,0.003810797
-103.20833333333336,37.458333333333286,3.83461E-4,50.964096567,0.698595739
171.3749999999999,62.87499999999994,4.09124E-5,7.425967447,0.120108377
-33.791666666666714,-84.04166666666667,5.32715E-7,0.015895708,0.001664717
134.04166666666657,-23.791666666666686,2.97481E-4,44.023997009,0.605600941
54.874999999999915,47.5416666666666,8.84725E-5,16.290519597,0.241721138
-128.87500000000003,-89.04166666666667,1.32328E-5,1.619495115,0.040541689
-78.2916666666667,42.708333333333286,8.01197E-4,71.375946405,0.918389662
87.29166666666657,53.958333333333286,8.87203E-5,16.370250735,0.242308621
114.87499999999989,-83.45833333333334,8.89685E-7,0.049259181,0.002778685
-79.70833333333337,39.37499999999994,1.92545E-3,98.36487252,0.997575158
-101.45833333333336,27.458333333333286,1.99875E-4,33.331660467,0.464804754
31.791666666666572,-19.208333333333357,2.96549E-5,4.904760438,0.088576718
121.54166666666657,-22.458333333333357,1.10371E-4,20.119739331,0.291915822
37.20833333333326,12.2083333333333,1.79074E-5,2.471269741,0.054467238
92.04166666666657,-80.04166666666667,2.66704E-6,0.183212367,0.008306675
107.2083333333332,48.958333333333286,2.19612E-5,3.301630524,0.066379602
26.624999999999915,-33.541666666666686,9.68209E-5,17.752447212,0.261263609
-153.375,70.70833333333326,5.21836E-7,0.01494689,0.001630749
71.37499999999991,33.208333333333286,4.61524E-4,56.264922806,0.763887897
-68.79166666666671,-75.70833333333334,1.02409E-5,1.144675279,0.031521494
112.54166666666657,-78.375,3.77028E-6,0.286530192,0.011722552
17.624999999999915,-74.875,2.03659E-5,2.983284086,0.061709498
52.45833333333323,71.20833333333326,3.22406E-6,0.230584502,0.010032805
-65.12500000000004,78.12499999999994,1.33081E-6,0.086745532,0.004153568
33.04166666666657,47.2916666666666,3.00189E-4,44.26313291,0.608927355
-50.45833333333337,-4.2916666666667,4.8603E-5,8.867319417,0.141019765
